FullDateAlternateKey	OrganizationName	DepartmentGroupName	ScenarioName	AccountCodeAlternateKey	ParentAccountCodeAlternateKey	Amount
2002-09-01 00:00:00	Canadian Division	Corporate	Actual	6700	60	378.36000000000001
2002-09-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6400	60	395.02999999999997
2002-09-01 00:00:00	Canadian Division	Executive General and Administration	Actual	8030	80	264.72000000000003
2002-09-01 00:00:00	Canadian Division	Research and Development	Actual	6500	60	519.26999999999998
2002-09-01 00:00:00	Canadian Division	Research and Development	Actual	6700	60	269.26999999999998
2002-09-01 00:00:00	Canadian Division	Sales and Marketing	Actual	3550	3030	1084494.47
2002-09-01 00:00:00	France	Corporate	Actual	6220	620	109.27
2002-09-01 00:00:00	France	Corporate	Actual	6230	620	82.680000000000007
2002-09-01 00:00:00	France	Executive General and Administration	Actual	6300	630	6.0800000000000001
2002-09-01 00:00:00	France	Executive General and Administration	Actual	6610	660	28.420000000000002
2002-09-01 00:00:00	France	Inventory Management	Actual	6210	620	68.849999999999994
2002-09-01 00:00:00	France	Inventory Management	Actual	6610	660	75.230000000000004
2002-09-01 00:00:00	France	Manufacturing	Actual	6620	660	177.36000000000001
2002-09-01 00:00:00	France	Manufacturing	Actual	8010	80	123.09999999999999
2002-09-01 00:00:00	France	Quality Assurance	Actual	6700	60	27.359999999999999
2002-09-01 00:00:00	France	Quality Assurance	Actual	6860	680	11.4
2002-09-01 00:00:00	France	Quality Assurance	Actual	6920	60	48.630000000000003
2002-09-01 00:00:00	France	Sales and Marketing	Actual	1130	1120	340073.04999999999
2002-09-01 00:00:00	France	Sales and Marketing	Actual	1170	110	48460.169999999998
2002-09-01 00:00:00	France	Sales and Marketing	Actual	1260	1200	1358.23
2002-09-01 00:00:00	France	Sales and Marketing	Actual	2330	2300	7221.1099999999997
2002-09-01 00:00:00	France	Sales and Marketing	Actual	2350	2200	48078.25
2002-09-01 00:00:00	Germany	Corporate	Actual	9510	9500	4
2002-09-01 00:00:00	Germany	Research and Development	Actual	6310	630	1.8200000000000001
2002-09-01 00:00:00	Germany	Research and Development	Actual	8010	80	118.84999999999999
2002-09-01 00:00:00	Germany	Sales and Marketing	Actual	2420	2400	9513.7000000000007
2002-09-01 00:00:00	Germany	Sales and Marketing	Actual	3550	3030	-14582.709999999999
2002-10-01 00:00:00	Northeast Division	Corporate	Actual	6810	680	1622
2002-10-01 00:00:00	Northeast Division	Research and Development	Actual	4200	4110	415066
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1230	1200	19441
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6400	60	161
2002-10-01 00:00:00	Northwest Division	Corporate	Actual	6020	600	5988
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	6840	680	124
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	9510	9500	9
2002-10-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1220	1200	45468
2002-10-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2320	2300	35684
2002-10-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2330	2300	27705
2002-10-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2410	2400	102176
2002-10-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2420	2400	31561
2002-10-01 00:00:00	Central Division	Corporate	Actual	8020	80	-256
2002-10-01 00:00:00	Central Division	Research and Development	Actual	4500	4110	16058
2002-10-01 00:00:00	Central Division	Research and Development	Actual	4200	4110	401461
2002-10-01 00:00:00	Central Division	Sales and Marketing	Actual	1140	1120	24785
2002-10-01 00:00:00	Central Division	Sales and Marketing	Actual	1230	1200	11771
2002-10-01 00:00:00	Central Division	Sales and Marketing	Actual	2330	2300	20571
2002-10-01 00:00:00	Southeast Division	Corporate	Actual	6850	680	98
2002-10-01 00:00:00	Southeast Division	Executive General and Administration	Actual	1166	1160	53087
2002-10-01 00:00:00	Southeast Division	Inventory Management	Actual	6220	620	202
2002-10-01 00:00:00	Southeast Division	Manufacturing	Actual	6620	660	267
2002-10-01 00:00:00	Southeast Division	Quality Assurance	Actual	6000	600	11930
2002-10-01 00:00:00	Southeast Division	Quality Assurance	Actual	9510	9500	5
2002-10-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1140	1120	12322
2002-10-01 00:00:00	Southwest Division	Corporate	Actual	6230	620	204
2002-10-01 00:00:00	Southwest Division	Corporate	Actual	6820	680	709
2002-10-01 00:00:00	Southwest Division	Corporate	Actual	6920	60	1080
2002-10-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1110	110	404780
2002-10-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1130	1120	1267852
2002-10-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1260	1200	4378
2002-10-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2350	2200	106434
2002-10-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2440	2400	29778
2002-10-01 00:00:00	Canadian Division	Corporate	Actual	6820	680	916.25
2002-10-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6610	660	298.06
2002-10-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6620	660	534.41999999999996
2002-10-01 00:00:00	Canadian Division	Executive General and Administration	Actual	8500	4	191.99000000000001
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	6230	620	152.59999999999999
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	6820	680	507.14999999999998
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	4200	4110	724758.52000000002
2002-10-01 00:00:00	France	Corporate	Actual	6040	600	881.63
2002-10-01 00:00:00	France	Corporate	Actual	6230	620	51.82
2002-10-01 00:00:00	France	Executive General and Administration	Actual	6610	660	59.270000000000003
2002-10-01 00:00:00	France	Inventory Management	Actual	6040	600	999.71000000000004
2002-10-01 00:00:00	France	Inventory Management	Actual	6610	660	87.989999999999995
2002-10-01 00:00:00	France	Manufacturing	Actual	6040	600	807.15999999999997
2002-10-01 00:00:00	France	Manufacturing	Actual	6220	620	51.82
2002-10-01 00:00:00	France	Manufacturing	Actual	6920	60	192.25
2002-10-01 00:00:00	France	Quality Assurance	Actual	6860	680	11.4
2002-10-01 00:00:00	France	Quality Assurance	Actual	9510	9500	1
2002-10-01 00:00:00	France	Research and Development	Actual	6100	60	710.35000000000002
2002-10-01 00:00:00	France	Research and Development	Actual	4200	4110	70951.020000000004
2002-10-01 00:00:00	France	Sales and Marketing	Actual	2350	2200	33583.300000000003
2002-10-01 00:00:00	France	Sales and Marketing	Actual	3550	3030	160282.17000000001
2002-10-01 00:00:00	Germany	Executive General and Administration	Actual	1166	1160	1764.6199999999999
2002-10-01 00:00:00	Germany	Executive General and Administration	Actual	6220	620	8.2100000000000009
2002-10-01 00:00:00	Germany	Sales and Marketing	Actual	1130	1120	10346.700000000001
2002-10-01 00:00:00	Germany	Sales and Marketing	Actual	1170	110	1521
2002-10-01 00:00:00	Germany	Sales and Marketing	Actual	1250	1200	3288.0500000000002
2002-11-01 00:00:00	Northeast Division	Corporate	Actual	6230	620	304
2002-11-01 00:00:00	Northeast Division	Research and Development	Actual	6850	680	202
2002-11-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1170	110	104862
2002-11-01 00:00:00	Northwest Division	Corporate	Actual	6020	600	5874
2002-11-01 00:00:00	Northwest Division	Corporate	Actual	8010	80	339
2002-11-01 00:00:00	Northwest Division	Corporate	Actual	8030	80	452
2002-11-01 00:00:00	Northwest Division	Research and Development	Actual	6610	660	2732
2002-11-01 00:00:00	Northwest Division	Research and Development	Actual	6810	680	620
2002-11-01 00:00:00	Northwest Division	Research and Development	Actual	8000	80	181
2002-11-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1110	110	583636
2002-11-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2330	2300	29090
2002-11-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2430	2400	52736
2002-11-01 00:00:00	Central Division	Corporate	Actual	8020	80	-177
2002-11-01 00:00:00	Central Division	Corporate	Actual	8500	4	234
2002-11-01 00:00:00	Central Division	Research and Development	Actual	6020	600	4970
2002-11-01 00:00:00	Central Division	Research and Development	Actual	6830	680	48
2002-11-01 00:00:00	Central Division	Sales and Marketing	Actual	1185	110	140574
2002-11-01 00:00:00	Central Division	Sales and Marketing	Actual	1250	1200	9088
2002-11-01 00:00:00	Central Division	Sales and Marketing	Actual	2310	2300	50764
2002-11-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6210	620	79
2002-11-01 00:00:00	Southeast Division	Inventory Management	Actual	6000	600	27427
2002-11-01 00:00:00	Southeast Division	Inventory Management	Actual	6020	600	3095
2002-11-01 00:00:00	Southeast Division	Inventory Management	Actual	6400	60	230
2002-11-01 00:00:00	Southeast Division	Manufacturing	Actual	6300	630	22
2002-11-01 00:00:00	Southeast Division	Manufacturing	Actual	6400	60	102
2002-11-01 00:00:00	Southeast Division	Manufacturing	Actual	9510	9500	6
2002-11-01 00:00:00	Southeast Division	Quality Assurance	Actual	6040	600	835
2002-11-01 00:00:00	Southeast Division	Quality Assurance	Actual	6610	660	88
2002-11-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1230	1200	13483
2002-11-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2420	2400	31298
2002-08-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6830	680	10
2002-08-01 00:00:00	Southeast Division	Executive General and Administration	Actual	8030	80	148
2002-08-01 00:00:00	Southeast Division	Quality Assurance	Actual	6240	620	18
2002-08-01 00:00:00	Southeast Division	Research and Development	Actual	6860	680	64
2002-08-01 00:00:00	Southeast Division	Research and Development	Actual	8010	80	249
2002-08-01 00:00:00	Southeast Division	Research and Development	Actual	9510	9500	8
2002-08-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2330	2300	26424
2002-08-01 00:00:00	Southwest Division	Corporate	Actual	6300	630	156
2002-08-01 00:00:00	Southwest Division	Corporate	Actual	8000	80	255
2002-08-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2210	2200	19216
2002-08-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2350	2200	183961
2002-08-01 00:00:00	Southwest Division	Sales and Marketing	Actual	3020	300	2105340
2002-08-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6820	680	402.60000000000002
2002-08-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1130	1120	1470563.3300000001
2002-08-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1240	1200	86110.259999999995
2002-08-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2350	2200	201303.32000000001
2002-08-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2430	2400	74153.979999999996
2002-08-01 00:00:00	France	Corporate	Actual	6850	680	68.849999999999994
2002-08-01 00:00:00	France	Inventory Management	Actual	8010	80	83.739999999999995
2002-08-01 00:00:00	France	Manufacturing	Actual	6220	620	70.969999999999999
2002-08-01 00:00:00	France	Manufacturing	Actual	6700	60	63.530000000000001
2002-08-01 00:00:00	France	Manufacturing	Actual	8030	80	174.16999999999999
2002-08-01 00:00:00	France	Research and Development	Actual	8010	80	201.83000000000001
2002-08-01 00:00:00	France	Sales and Marketing	Actual	2210	2200	6443.4300000000003
2002-08-01 00:00:00	France	Sales and Marketing	Actual	2350	2200	58400.779999999999
2002-08-01 00:00:00	France	Sales and Marketing	Actual	2410	2400	53119.830000000002
2002-08-01 00:00:00	Germany	Corporate	Actual	6230	620	8.2100000000000009
2002-08-01 00:00:00	Germany	Research and Development	Actual	6400	60	24.16
2002-08-01 00:00:00	Germany	Research and Development	Actual	6620	660	55.020000000000003
2002-08-01 00:00:00	Germany	Sales and Marketing	Actual	1140	1120	484.81
2002-08-01 00:00:00	Germany	Sales and Marketing	Actual	1260	1200	1330.5699999999999
2002-08-01 00:00:00	Germany	Sales and Marketing	Actual	2440	2400	8875.3899999999994
2002-08-01 00:00:00	Germany	Sales and Marketing	Actual	3020	300	-174571.85000000001
2002-09-01 00:00:00	Northeast Division	Corporate	Actual	6230	620	448
2002-09-01 00:00:00	Northeast Division	Corporate	Actual	6300	630	187
2002-09-01 00:00:00	Northeast Division	Research and Development	Actual	8000	80	158
2002-09-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1180	110	90828
2002-09-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2430	2400	78930
2002-09-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6820	680	177
2002-09-01 00:00:00	Northwest Division	Corporate	Actual	9510	9500	13
2002-09-01 00:00:00	Northwest Division	Research and Development	Actual	6220	620	234
2002-09-01 00:00:00	Northwest Division	Research and Development	Actual	6500	60	313
2002-09-01 00:00:00	Northwest Division	Research and Development	Actual	9520	9500	409
2002-09-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1140	1120	15372
2002-09-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1150	110	9617
2002-09-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1180	110	44719
2002-09-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1300	10	24073
2002-09-01 00:00:00	Central Division	Corporate	Actual	6020	600	4784
2002-09-01 00:00:00	Central Division	Corporate	Actual	8500	4	249
2002-09-01 00:00:00	Central Division	Research and Development	Actual	4500	4110	5504
2002-09-01 00:00:00	Central Division	Research and Development	Actual	6210	620	245
2002-09-01 00:00:00	Central Division	Research and Development	Actual	9520	9500	1480
2002-09-01 00:00:00	Central Division	Sales and Marketing	Actual	2350	2200	152352
2002-09-01 00:00:00	Southeast Division	Corporate	Actual	6220	620	105
2002-09-01 00:00:00	Southeast Division	Corporate	Actual	6300	630	33
2002-09-01 00:00:00	Southeast Division	Corporate	Actual	6810	680	450
2002-09-01 00:00:00	Southeast Division	Corporate	Actual	6860	680	81
2002-09-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6920	60	76
2002-09-01 00:00:00	Southeast Division	Inventory Management	Actual	1162	1160	1886930
2002-09-01 00:00:00	Southeast Division	Inventory Management	Actual	6020	600	3061
2002-09-01 00:00:00	Southeast Division	Inventory Management	Actual	6210	620	168
2002-09-01 00:00:00	Southeast Division	Inventory Management	Actual	6860	680	92
2002-09-01 00:00:00	Southeast Division	Inventory Management	Actual	8000	80	236
2002-09-01 00:00:00	Southeast Division	Manufacturing	Actual	6200	620	144
2002-09-01 00:00:00	Southeast Division	Quality Assurance	Actual	6830	680	16
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	6200	620	165
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	6230	620	57
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	6610	660	811
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	6920	60	302
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	9520	9500	412
2002-09-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2210	2200	21593
2002-09-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2330	2300	24969
2002-09-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2340	2200	31149
2002-09-01 00:00:00	Southeast Division	Sales and Marketing	Actual	3020	300	3285908
2002-09-01 00:00:00	Southeast Division	Sales and Marketing	Actual	3550	3030	72491
2002-09-01 00:00:00	Southwest Division	Executive General and Administration	Actual	1166	1160	340045
2002-09-01 00:00:00	Southwest Division	Research and Development	Actual	6840	680	230
2002-09-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1300	10	23102
2002-09-01 00:00:00	Southwest Division	Sales and Marketing	Actual	3020	300	2774054
2002-09-01 00:00:00	Canadian Division	Executive General and Administration	Actual	1166	1160	342863.53000000003
2002-09-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6840	680	157.13999999999999
